SGB ID	AverageAbundance	std	q1	MedianAbundance	q3	min	max	# Samples
14451	1.900686727	0.616664685	1.7223669	2.087532753	2.26585258	1.018461789	2.409219615	4
14452	0.153902401		0.153902401	0.153902401	0.153902401	0.153902401	0.153902401	1
14453	1.213098334	0.608788161	0.997859216	1.213098334	1.428337453	0.782620097	1.643576571	2
14454	1.146118715	1.005567874	0.402129921	0.811618136	1.40091524	0.100781104	5.162257421	83
14455	1.591756155		1.591756155	1.591756155	1.591756155	1.591756155	1.591756155	1
14456	0.25684177		0.25684177	0.25684177	0.25684177	0.25684177	0.25684177	1
14457	3.103642821		3.103642821	3.103642821	3.103642821	3.103642821	3.103642821	1
14458	2.480964425		2.480964425	2.480964425	2.480964425	2.480964425	2.480964425	1
14459	0.152148779		0.152148779	0.152148779	0.152148779	0.152148779	0.152148779	1
14460	0.486461024		0.486461024	0.486461024	0.486461024	0.486461024	0.486461024	1
14461	0.809555356		0.809555356	0.809555356	0.809555356	0.809555356	0.809555356	1
14462	0.18763224		0.18763224	0.18763224	0.18763224	0.18763224	0.18763224	1
14463	0.457748334		0.457748334	0.457748334	0.457748334	0.457748334	0.457748334	1
14464	0.404418656		0.404418656	0.404418656	0.404418656	0.404418656	0.404418656	1
14465	0.526298578		0.526298578	0.526298578	0.526298578	0.526298578	0.526298578	1
14466	0.207369157		0.207369157	0.207369157	0.207369157	0.207369157	0.207369157	1
14467	0.246566908		0.246566908	0.246566908	0.246566908	0.246566908	0.246566908	1
14468	0.585596844		0.585596844	0.585596844	0.585596844	0.585596844	0.585596844	1
14469	0.166398952		0.166398952	0.166398952	0.166398952	0.166398952	0.166398952	1
14470	1.591703938	2.315147928	0.446219853	0.603202218	1.660992393	0.236819436	8.150589148	11
14471	0.466438454		0.466438454	0.466438454	0.466438454	0.466438454	0.466438454	1
14472	0.225538805		0.225538805	0.225538805	0.225538805	0.225538805	0.225538805	1
14473	0.180913512		0.180913512	0.180913512	0.180913512	0.180913512	0.180913512	1
14474	1.344530787		1.344530787	1.344530787	1.344530787	1.344530787	1.344530787	1
14475	0.155960286		0.155960286	0.155960286	0.155960286	0.155960286	0.155960286	1
14476	0.332776154		0.332776154	0.332776154	0.332776154	0.332776154	0.332776154	1
14477	0.31617116		0.31617116	0.31617116	0.31617116	0.31617116	0.31617116	1
14478	0.146518722		0.146518722	0.146518722	0.146518722	0.146518722	0.146518722	1
14479	0.168805782		0.168805782	0.168805782	0.168805782	0.168805782	0.168805782	1
14480	0.803999247		0.803999247	0.803999247	0.803999247	0.803999247	0.803999247	1
14481	0.552954873		0.552954873	0.552954873	0.552954873	0.552954873	0.552954873	1
14482	0.090383313		0.090383313	0.090383313	0.090383313	0.090383313	0.090383313	1
14483	0.103792252		0.103792252	0.103792252	0.103792252	0.103792252	0.103792252	1
14484	3.134549702	2.094737867	2.393948027	3.134549702	3.875151377	1.653346352	4.615753052	2
14485	0.177607022		0.177607022	0.177607022	0.177607022	0.177607022	0.177607022	1
14486	0.174189005	0.085413039	0.124876206	0.125237803	0.199026203	0.12451461	0.272814604	3
14487	0.378690213	0.229772531	0.279605562	0.322625844	0.341727136	0.17608183	0.773410692	5
14488	0.20566012		0.20566012	0.20566012	0.20566012	0.20566012	0.20566012	1
14489	0.084577742		0.084577742	0.084577742	0.084577742	0.084577742	0.084577742	1
14490	0.16257997		0.16257997	0.16257997	0.16257997	0.16257997	0.16257997	1
14491	0.141982023		0.141982023	0.141982023	0.141982023	0.141982023	0.141982023	1
14492	1.642617293	1.726159156	0.614470128	1.304281205	1.551121636	0.207315651	5.872475212	13
14493	0.094451795		0.094451795	0.094451795	0.094451795	0.094451795	0.094451795	1
14494	0.710431714	0.661245673	0.476646065	0.710431714	0.944217364	0.242860415	1.178003014	2
14495	0.193812836		0.193812836	0.193812836	0.193812836	0.193812836	0.193812836	1
14496	0.572393277	0.172061006	0.484728129	0.616537893	0.70420304	0.346085583	0.710411739	4
14497	0.18824918		0.18824918	0.18824918	0.18824918	0.18824918	0.18824918	1
14498	0.144078453	0.016712866	0.138169563	0.144078453	0.149987343	0.132260672	0.155896234	2
14499	0.372815678	0.287191142	0.228072088	0.279455064	0.392980305	0.115985343	1.445312439	41
14500	2.223874536	2.440245863	0.823297777	1.087786162	3.056407107	0.558809393	5.025028052	3
14501	0.943500973	0.792639065	0.528028509	0.63043682	0.922404484	0.420229047	2.652974957	7
14502	0.261550063	0.113990503	0.221248334	0.261550063	0.301851791	0.180946605	0.34215352	2
14503	1.412181605	0.418959638	1.279067667	1.546597639	1.679711577	0.814682106	1.740849037	4
14504	4.029540887	5.104067953	1.140719303	1.796773944	4.685595528	0.897983171	11.62663249	4
14505	0.520686007		0.520686007	0.520686007	0.520686007	0.520686007	0.520686007	1
14506	0.46420453	0.10750006	0.42619752	0.46420453	0.502211541	0.388190509	0.540218552	2
14507	0.677833416	0.559265369	0.321659664	0.513386866	0.83151929	0.104964097	3.795159875	153
14508	0.348245644		0.348245644	0.348245644	0.348245644	0.348245644	0.348245644	1
14509	0.196589326		0.196589326	0.196589326	0.196589326	0.196589326	0.196589326	1
14510	0.12646293		0.12646293	0.12646293	0.12646293	0.12646293	0.12646293	1
14511	1.164435128		1.164435128	1.164435128	1.164435128	1.164435128	1.164435128	1
14512	2.893156649		2.893156649	2.893156649	2.893156649	2.893156649	2.893156649	1
14513	0.185308824		0.185308824	0.185308824	0.185308824	0.185308824	0.185308824	1
14514	0.885906119		0.885906119	0.885906119	0.885906119	0.885906119	0.885906119	1
14515	1.021440972		1.021440972	1.021440972	1.021440972	1.021440972	1.021440972	1
14516	0.863061877		0.863061877	0.863061877	0.863061877	0.863061877	0.863061877	1
14517	0.624871229		0.624871229	0.624871229	0.624871229	0.624871229	0.624871229	1
14518	0.698877821		0.698877821	0.698877821	0.698877821	0.698877821	0.698877821	1
14519	0.881432758		0.881432758	0.881432758	0.881432758	0.881432758	0.881432758	1
14520	0.1238746		0.1238746	0.1238746	0.1238746	0.1238746	0.1238746	1
14521	0.196774476		0.196774476	0.196774476	0.196774476	0.196774476	0.196774476	1
14522	0.209497779		0.209497779	0.209497779	0.209497779	0.209497779	0.209497779	1
14523	0.112627311		0.112627311	0.112627311	0.112627311	0.112627311	0.112627311	1
14524	0.136555781		0.136555781	0.136555781	0.136555781	0.136555781	0.136555781	1
14525	0.150841396		0.150841396	0.150841396	0.150841396	0.150841396	0.150841396	1
14526	0.12961887		0.12961887	0.12961887	0.12961887	0.12961887	0.12961887	1
14527	1.968755016		1.968755016	1.968755016	1.968755016	1.968755016	1.968755016	1
14528	0.324907027		0.324907027	0.324907027	0.324907027	0.324907027	0.324907027	1
14529	0.087397653		0.087397653	0.087397653	0.087397653	0.087397653	0.087397653	1
14530	0.074300471		0.074300471	0.074300471	0.074300471	0.074300471	0.074300471	1
14531	0.077875486		0.077875486	0.077875486	0.077875486	0.077875486	0.077875486	1
14532	0.701716739	0.09651955	0.667591925	0.701716739	0.735841553	0.633467111	0.769966367	2
14533	1.584098218	0.254691148	1.4940513	1.584098218	1.674145137	1.404004381	1.764192056	2
14534	1.246395994	0.866198283	0.798452809	0.986002549	1.111660106	0.7453294	3.17321418	7
14535	2.327420771	0.926924072	2.046187041	2.834800382	2.862344307	1.2575737	2.889888231	3
14536	1.008807952	0.540098434	0.699277684	0.809498482	1.11902875	0.615373431	1.800861414	4
14537	1.114592005	0.76196669	0.441577007	0.848948156	1.577682053	0.176488056	2.566292614	13
14538	0.962866155		0.962866155	0.962866155	0.962866155	0.962866155	0.962866155	1
14539	1.307123224		1.307123224	1.307123224	1.307123224	1.307123224	1.307123224	1
14540	1.948171948		1.948171948	1.948171948	1.948171948	1.948171948	1.948171948	1
14541	0.620371384		0.620371384	0.620371384	0.620371384	0.620371384	0.620371384	1
14542	0.856292683	0.971683148	0.312177171	0.525252125	0.926536176	0.144034898	4.194527303	18
14543	0.129478131		0.129478131	0.129478131	0.129478131	0.129478131	0.129478131	1
14544	1.316309636		1.316309636	1.316309636	1.316309636	1.316309636	1.316309636	1
14545	0.354737417		0.354737417	0.354737417	0.354737417	0.354737417	0.354737417	1
14546	4.117567814	2.603034661	2.638103842	3.095650028	5.086072893	2.180557656	7.076495758	3
14547	0.157738612	0.011281123	0.153750133	0.157738612	0.161727092	0.149761654	0.165715571	2
14548	0.525918651		0.525918651	0.525918651	0.525918651	0.525918651	0.525918651	1
14549	0.185835229		0.185835229	0.185835229	0.185835229	0.185835229	0.185835229	1
14550	0.235163118		0.235163118	0.235163118	0.235163118	0.235163118	0.235163118	1
14551	0.144778403		0.144778403	0.144778403	0.144778403	0.144778403	0.144778403	1
14552	2.427043691		2.427043691	2.427043691	2.427043691	2.427043691	2.427043691	1
14553	0.177503765		0.177503765	0.177503765	0.177503765	0.177503765	0.177503765	1
14554	0.262348147		0.262348147	0.262348147	0.262348147	0.262348147	0.262348147	1
14555	0.115494112		0.115494112	0.115494112	0.115494112	0.115494112	0.115494112	1
14556	0.135697452		0.135697452	0.135697452	0.135697452	0.135697452	0.135697452	1
14557	0.160101612		0.160101612	0.160101612	0.160101612	0.160101612	0.160101612	1
14558	0.209043473		0.209043473	0.209043473	0.209043473	0.209043473	0.209043473	1
14559	0.748425062	0.713505706	0.359295007	0.593439819	1.060062496	0.125150194	1.526685172	3
14562	0.303412247	0.251672639	0.214432532	0.303412247	0.392391961	0.125452817	0.481371676	2
14564	0.180851007		0.180851007	0.180851007	0.180851007	0.180851007	0.180851007	1
14565	1.202159582	0.142889387	1.151640554	1.202159582	1.252678609	1.101121527	1.303197636	2
14566	0.155131167	0.026217851	0.145861757	0.155131167	0.164400577	0.136592347	0.173669987	2
14567	1.522032098		1.522032098	1.522032098	1.522032098	1.522032098	1.522032098	1
14568	0.370314252		0.370314252	0.370314252	0.370314252	0.370314252	0.370314252	1
14569	0.490595114		0.490595114	0.490595114	0.490595114	0.490595114	0.490595114	1
14570	0.398501526	0.275985606	0.300925879	0.398501526	0.496077172	0.203350232	0.593652819	2
14571	3.619790073		3.619790073	3.619790073	3.619790073	3.619790073	3.619790073	1
14572	0.166304125		0.166304125	0.166304125	0.166304125	0.166304125	0.166304125	1
14573	0.277606694	0.021106916	0.270144272	0.277606694	0.285069116	0.262681851	0.292531537	2
14574	0.390397943		0.390397943	0.390397943	0.390397943	0.390397943	0.390397943	1
14575	0.991669236	0.41829508	0.665093406	1.095774016	1.300068999	0.437131993	1.478453832	7
14576	0.28567031		0.28567031	0.28567031	0.28567031	0.28567031	0.28567031	1
14577	0.218659873		0.218659873	0.218659873	0.218659873	0.218659873	0.218659873	1
14578	0.787010285		0.787010285	0.787010285	0.787010285	0.787010285	0.787010285	1
14579	0.556753832		0.556753832	0.556753832	0.556753832	0.556753832	0.556753832	1
14580	2.023210459		2.023210459	2.023210459	2.023210459	2.023210459	2.023210459	1
14581	0.376101985		0.376101985	0.376101985	0.376101985	0.376101985	0.376101985	1
14582	0.668775062		0.668775062	0.668775062	0.668775062	0.668775062	0.668775062	1
14583	1.810897324		1.810897324	1.810897324	1.810897324	1.810897324	1.810897324	1
14584	4.74612156	2.6673142	3.657363655	5.54373152	6.233684444	1.770995791	6.923637368	3
14585	3.273958619	3.495037412	2.038276292	3.273958619	4.509640947	0.802593965	5.745323274	2
14586	0.770733952		0.770733952	0.770733952	0.770733952	0.770733952	0.770733952	1
14587	0.882028567		0.882028567	0.882028567	0.882028567	0.882028567	0.882028567	1
14588	0.360387224		0.360387224	0.360387224	0.360387224	0.360387224	0.360387224	1
14589	3.184856005	4.752337256	0.697144955	1.664692312	2.332489107	0.130250721	12.71978348	6
14590	0.158993747		0.158993747	0.158993747	0.158993747	0.158993747	0.158993747	1
14591	0.415411688	0.100016334	0.380050574	0.415411688	0.450772802	0.34468946	0.486133916	2
14592	0.16536952		0.16536952	0.16536952	0.16536952	0.16536952	0.16536952	1
14593	1.269988582	0.668696469	1.033568678	1.269988582	1.506408486	0.797148774	1.74282839	2
14594	1.478123478	1.900784425	0.468400894	0.901875163	1.430249491	0.126509039	7.128502058	12
14595	0.819262379	0.740983524	0.415630804	0.66119391	1.143859719	0.170067698	1.626525527	3
14596	0.375591273	0.177148195	0.312959928	0.375591273	0.438222618	0.250328583	0.500853963	2
14597	3.782105057	4.338400833	2.248248733	3.782105057	5.315961381	0.714392408	6.849817706	2
14598	0.105843691		0.105843691	0.105843691	0.105843691	0.105843691	0.105843691	1
14599	0.249039303		0.249039303	0.249039303	0.249039303	0.249039303	0.249039303	1
14600	0.282295049		0.282295049	0.282295049	0.282295049	0.282295049	0.282295049	1
14601	0.695050411	0.011378602	0.691027468	0.695050411	0.699073354	0.687004525	0.703096297	2
14602	1.902837715	1.240429595	1.14510303	1.570184374	2.134320806	0.76072303	4.430108929	7
14603	0.783784179		0.783784179	0.783784179	0.783784179	0.783784179	0.783784179	1
14604	1.600900643		1.600900643	1.600900643	1.600900643	1.600900643	1.600900643	1
14605	0.803142276		0.803142276	0.803142276	0.803142276	0.803142276	0.803142276	1
14606	0.292877777	0.061085144	0.257883533	0.265473236	0.31416975	0.250293831	0.362866264	3
14607	0.501148971	0.277049473	0.40319719	0.501148971	0.599100751	0.30524541	0.697052531	2
14608	0.290269585	0.093465975	0.257224373	0.290269585	0.323314797	0.22417916	0.35636001	2
14609	1.406203121		1.406203121	1.406203121	1.406203121	1.406203121	1.406203121	1
14610	0.859004835	0.705026258	0.502087433	0.681357912	1.038275314	0.214760783	1.858542733	4
14611	2.255014396	1.464157907	1.737356403	2.255014396	2.772672388	1.219698411	3.290330381	2
14612	0.573862503		0.573862503	0.573862503	0.573862503	0.573862503	0.573862503	1
14613	0.599282546		0.599282546	0.599282546	0.599282546	0.599282546	0.599282546	1
14614	0.275645282	0.020985575	0.268225761	0.275645282	0.283064803	0.26080624	0.290484324	2
14615	0.431818382	0.03178912	0.413465533	0.413724338	0.441124209	0.413206728	0.468524079	3
14616	0.398661518		0.398661518	0.398661518	0.398661518	0.398661518	0.398661518	1
14617	0.268628813	0.081186527	0.239925041	0.268628813	0.297332585	0.211221269	0.326036356	2
14618	0.485966819	0.21824818	0.363083807	0.465147715	0.656492893	0.101682328	0.799102787	11
14619	0.402465139	0.254754931	0.312395669	0.402465139	0.492534608	0.222326199	0.582604078	2
14620	0.410236724	0.287623022	0.308546629	0.410236724	0.511926818	0.206856535	0.613616913	2
14621	0.210942247	0.101979245	0.174887139	0.210942247	0.246997355	0.138832032	0.283052463	2
14622	0.206094847	0.020102411	0.198138042	0.21277275	0.217390604	0.183503333	0.222008458	3
14623	0.17516791		0.17516791	0.17516791	0.17516791	0.17516791	0.17516791	1
14624	0.667572608	0.580828529	0.284252108	0.456954916	0.836770365	0.186522548	1.714943249	6
14625	1.650267882	0.383282634	1.514757007	1.650267882	1.785778757	1.379246132	1.921289631	2
14626	0.369541052	0.091544335	0.337175242	0.369541052	0.401906861	0.304809432	0.434272671	2
14627	0.421350898	0.154524647	0.332935048	0.353569465	0.475876032	0.312300632	0.598182598	3
14628	0.813400502	0.443375532	0.544615814	0.787905458	1.056690147	0.324392977	1.353398116	4
14629	0.627440353	0.147088615	0.572262049	0.684070479	0.71093372	0.460453618	0.73779696	3
14630	0.910373161	0.40941465	0.607571482	0.921507654	1.206855555	0.286795735	1.527056414	8
14631	1.500070787	2.895251333	0.452358959	0.823946681	1.510229905	0.057120217	48.05106712	859
14632	0.177148214		0.177148214	0.177148214	0.177148214	0.177148214	0.177148214	1
14633	0.319138958		0.319138958	0.319138958	0.319138958	0.319138958	0.319138958	1
14634	0.151167116		0.151167116	0.151167116	0.151167116	0.151167116	0.151167116	1
14635	0.40238822		0.40238822	0.40238822	0.40238822	0.40238822	0.40238822	1
14636	1.136303844		1.136303844	1.136303844	1.136303844	1.136303844	1.136303844	1
14637	0.141246541		0.141246541	0.141246541	0.141246541	0.141246541	0.141246541	1
14638	1.590255392		1.590255392	1.590255392	1.590255392	1.590255392	1.590255392	1
14639	0.242875483		0.242875483	0.242875483	0.242875483	0.242875483	0.242875483	1
14640	0.715832022		0.715832022	0.715832022	0.715832022	0.715832022	0.715832022	1
14641	0.576751184		0.576751184	0.576751184	0.576751184	0.576751184	0.576751184	1
14642	0.322387111		0.322387111	0.322387111	0.322387111	0.322387111	0.322387111	1
14643	0.372064139		0.372064139	0.372064139	0.372064139	0.372064139	0.372064139	1
14644	1.380178246		1.380178246	1.380178246	1.380178246	1.380178246	1.380178246	1
14645	1.05221339		1.05221339	1.05221339	1.05221339	1.05221339	1.05221339	1
14646	2.524380269		2.524380269	2.524380269	2.524380269	2.524380269	2.524380269	1
14647	0.567509157		0.567509157	0.567509157	0.567509157	0.567509157	0.567509157	1
14648	0.228383246		0.228383246	0.228383246	0.228383246	0.228383246	0.228383246	1
14649	4.571741513		4.571741513	4.571741513	4.571741513	4.571741513	4.571741513	1
14650	0.388910064		0.388910064	0.388910064	0.388910064	0.388910064	0.388910064	1
14651	0.357631641		0.357631641	0.357631641	0.357631641	0.357631641	0.357631641	1
14652	0.691819852		0.691819852	0.691819852	0.691819852	0.691819852	0.691819852	1
14653	0.226147973		0.226147973	0.226147973	0.226147973	0.226147973	0.226147973	1
14654	0.323879746		0.323879746	0.323879746	0.323879746	0.323879746	0.323879746	1
14655	0.471045659		0.471045659	0.471045659	0.471045659	0.471045659	0.471045659	1
14656	0.095500302		0.095500302	0.095500302	0.095500302	0.095500302	0.095500302	1
14657	0.722137475		0.722137475	0.722137475	0.722137475	0.722137475	0.722137475	1
14658	0.396184718		0.396184718	0.396184718	0.396184718	0.396184718	0.396184718	1
14659	1.071813685		1.071813685	1.071813685	1.071813685	1.071813685	1.071813685	1
14660	4.357606983		4.357606983	4.357606983	4.357606983	4.357606983	4.357606983	1
14661	1.227447146		1.227447146	1.227447146	1.227447146	1.227447146	1.227447146	1
14662	0.161509527		0.161509527	0.161509527	0.161509527	0.161509527	0.161509527	1
14663	0.623731888		0.623731888	0.623731888	0.623731888	0.623731888	0.623731888	1
14664	0.589693998		0.589693998	0.589693998	0.589693998	0.589693998	0.589693998	1
14665	0.201790026		0.201790026	0.201790026	0.201790026	0.201790026	0.201790026	1
14666	1.819014315		1.819014315	1.819014315	1.819014315	1.819014315	1.819014315	1
14667	0.981204588		0.981204588	0.981204588	0.981204588	0.981204588	0.981204588	1
14668	1.542829902		1.542829902	1.542829902	1.542829902	1.542829902	1.542829902	1
14669	0.860912769		0.860912769	0.860912769	0.860912769	0.860912769	0.860912769	1
14670	0.4545788		0.4545788	0.4545788	0.4545788	0.4545788	0.4545788	1
14671	0.120459268		0.120459268	0.120459268	0.120459268	0.120459268	0.120459268	1
14672	0.118869607		0.118869607	0.118869607	0.118869607	0.118869607	0.118869607	1
14673	1.00812794		1.00812794	1.00812794	1.00812794	1.00812794	1.00812794	1
14674	0.797370939		0.797370939	0.797370939	0.797370939	0.797370939	0.797370939	1
14675	0.124124972		0.124124972	0.124124972	0.124124972	0.124124972	0.124124972	1
14676	0.25519693		0.25519693	0.25519693	0.25519693	0.25519693	0.25519693	1
14677	0.167173916		0.167173916	0.167173916	0.167173916	0.167173916	0.167173916	1
14678	1.860628757		1.860628757	1.860628757	1.860628757	1.860628757	1.860628757	1
14679	1.961309606		1.961309606	1.961309606	1.961309606	1.961309606	1.961309606	1
14680	0.165262676		0.165262676	0.165262676	0.165262676	0.165262676	0.165262676	1
14681	0.276264463		0.276264463	0.276264463	0.276264463	0.276264463	0.276264463	1
14682	0.295114144		0.295114144	0.295114144	0.295114144	0.295114144	0.295114144	1
14683	0.799123994		0.799123994	0.799123994	0.799123994	0.799123994	0.799123994	1
14684	0.483986974		0.483986974	0.483986974	0.483986974	0.483986974	0.483986974	1
14685	0.127277354		0.127277354	0.127277354	0.127277354	0.127277354	0.127277354	1
14686	3.315763494		3.315763494	3.315763494	3.315763494	3.315763494	3.315763494	1
14687	0.764905355		0.764905355	0.764905355	0.764905355	0.764905355	0.764905355	1
14688	0.798314104		0.798314104	0.798314104	0.798314104	0.798314104	0.798314104	1
14689	0.098331705		0.098331705	0.098331705	0.098331705	0.098331705	0.098331705	1
14690	0.485986132		0.485986132	0.485986132	0.485986132	0.485986132	0.485986132	1
14691	4.402474321		4.402474321	4.402474321	4.402474321	4.402474321	4.402474321	1
14692	0.130303225		0.130303225	0.130303225	0.130303225	0.130303225	0.130303225	1
14693	0.619841347		0.619841347	0.619841347	0.619841347	0.619841347	0.619841347	1
14694	0.154875359		0.154875359	0.154875359	0.154875359	0.154875359	0.154875359	1
14695	8.050074431		8.050074431	8.050074431	8.050074431	8.050074431	8.050074431	1
14696	0.304319092		0.304319092	0.304319092	0.304319092	0.304319092	0.304319092	1
14697	0.31237949		0.31237949	0.31237949	0.31237949	0.31237949	0.31237949	1
14698	0.879569838		0.879569838	0.879569838	0.879569838	0.879569838	0.879569838	1
14699	0.125461292		0.125461292	0.125461292	0.125461292	0.125461292	0.125461292	1
14700	2.307244882		2.307244882	2.307244882	2.307244882	2.307244882	2.307244882	1
14701	0.436304973		0.436304973	0.436304973	0.436304973	0.436304973	0.436304973	1
14702	0.303209523		0.303209523	0.303209523	0.303209523	0.303209523	0.303209523	1
14703	0.878312418		0.878312418	0.878312418	0.878312418	0.878312418	0.878312418	1
14704	0.418868102		0.418868102	0.418868102	0.418868102	0.418868102	0.418868102	1
14705	0.366728496		0.366728496	0.366728496	0.366728496	0.366728496	0.366728496	1
14706	1.448613419		1.448613419	1.448613419	1.448613419	1.448613419	1.448613419	1
14707	5.925655716		5.925655716	5.925655716	5.925655716	5.925655716	5.925655716	1
14708	0.545637014		0.545637014	0.545637014	0.545637014	0.545637014	0.545637014	1
14709	2.282030882		2.282030882	2.282030882	2.282030882	2.282030882	2.282030882	1
14710	0.184235144		0.184235144	0.184235144	0.184235144	0.184235144	0.184235144	1
14711	0.544031647		0.544031647	0.544031647	0.544031647	0.544031647	0.544031647	1
14712	0.558778544		0.558778544	0.558778544	0.558778544	0.558778544	0.558778544	1
14713	0.16496768		0.16496768	0.16496768	0.16496768	0.16496768	0.16496768	1
14714	0.133498404		0.133498404	0.133498404	0.133498404	0.133498404	0.133498404	1
14715	9.582292825		9.582292825	9.582292825	9.582292825	9.582292825	9.582292825	1
14716	0.073744498		0.073744498	0.073744498	0.073744498	0.073744498	0.073744498	1
14717	0.60301267		0.60301267	0.60301267	0.60301267	0.60301267	0.60301267	1
14718	0.09442522		0.09442522	0.09442522	0.09442522	0.09442522	0.09442522	1
14719	0.288544686		0.288544686	0.288544686	0.288544686	0.288544686	0.288544686	1
14720	0.09311493		0.09311493	0.09311493	0.09311493	0.09311493	0.09311493	1
14721	0.419036607		0.419036607	0.419036607	0.419036607	0.419036607	0.419036607	1
14722	0.083783091		0.083783091	0.083783091	0.083783091	0.083783091	0.083783091	1
14723	0.115739868		0.115739868	0.115739868	0.115739868	0.115739868	0.115739868	1
14724	1.192174772		1.192174772	1.192174772	1.192174772	1.192174772	1.192174772	1
14725	0.190824217		0.190824217	0.190824217	0.190824217	0.190824217	0.190824217	1
14726	2.648631073		2.648631073	2.648631073	2.648631073	2.648631073	2.648631073	1
14727	0.639356712		0.639356712	0.639356712	0.639356712	0.639356712	0.639356712	1
14728	0.636149928		0.636149928	0.636149928	0.636149928	0.636149928	0.636149928	1
14729	7.890812829		7.890812829	7.890812829	7.890812829	7.890812829	7.890812829	1
14730	0.352162514	0.017575835	0.345948518	0.352162514	0.358376511	0.339734522	0.364590507	2
14731	0.803607784	0.363711373	0.688338149	0.992352454	1.013249753	0.384323845	1.034147052	3
14732	0.955033089		0.955033089	0.955033089	0.955033089	0.955033089	0.955033089	1
14733	1.667061625		1.667061625	1.667061625	1.667061625	1.667061625	1.667061625	1
14734	0.18863621		0.18863621	0.18863621	0.18863621	0.18863621	0.18863621	1
14735	6.469414604		6.469414604	6.469414604	6.469414604	6.469414604	6.469414604	1
14737	0.999956928	0.787151644	0.489136546	0.699932128	1.261241716	0.147455315	2.753570297	19
14738	3.924249195	4.312979836	2.39938055	3.924249195	5.449117839	0.874511906	6.973986484	2
14739	0.692669492	0.61769645	0.327780885	0.471359372	0.816534096	0.140220016	2.078739532	8
14740	0.285301819	0.136738255	0.20738778	0.229423165	0.335276531	0.185352395	0.441129896	3
14741	2.305060034	5.059218986	0.277782153	0.410434117	1.235711968	0.067913233	24.36012522	55
14743	0.075509648		0.075509648	0.075509648	0.075509648	0.075509648	0.075509648	1
14744	0.973124515		0.973124515	0.973124515	0.973124515	0.973124515	0.973124515	1
14745	0.345491304		0.345491304	0.345491304	0.345491304	0.345491304	0.345491304	1
14746	0.157172593		0.157172593	0.157172593	0.157172593	0.157172593	0.157172593	1
14747	0.42112474		0.42112474	0.42112474	0.42112474	0.42112474	0.42112474	1
14748	0.287275234		0.287275234	0.287275234	0.287275234	0.287275234	0.287275234	1
14749	0.73258255	0.912581103	0.193231705	0.376832604	0.808251176	0.104588399	4.198643363	31
14750	0.243428809		0.243428809	0.243428809	0.243428809	0.243428809	0.243428809	1
14751	0.185906329		0.185906329	0.185906329	0.185906329	0.185906329	0.185906329	1
14752	0.155166141		0.155166141	0.155166141	0.155166141	0.155166141	0.155166141	1
14753	1.141584963	0.208972097	1.022823467	1.059653602	1.219380778	0.985993333	1.379107954	3
14754	0.318093839	0.200635	0.247158654	0.318093839	0.389029023	0.17622347	0.459964208	2
14761	0.249542563		0.249542563	0.249542563	0.249542563	0.249542563	0.249542563	1
14762	1.762751714		1.762751714	1.762751714	1.762751714	1.762751714	1.762751714	1
14764	0.271414084	0.210623229	0.144658708	0.211628085	0.285845723	0.090272269	0.624665635	5
14765	0.416939738		0.416939738	0.416939738	0.416939738	0.416939738	0.416939738	1
14766	0.156649215	0.059840338	0.135492461	0.156649215	0.17780597	0.114335706	0.198962724	2
14767	0.358063303	0.159066834	0.22985484	0.308478981	0.474972118	0.21224188	0.585063353	6
14768	0.38072447	0.269192907	0.199801882	0.390097188	0.571019776	0.077881347	0.664822158	4
14769	0.067465987		0.067465987	0.067465987	0.067465987	0.067465987	0.067465987	1
14770	0.329837616	0.231599667	0.178868618	0.257181369	0.438875772	0.054749697	0.988409396	52
14771	0.076103393		0.076103393	0.076103393	0.076103393	0.076103393	0.076103393	1
14772	0.119287135		0.119287135	0.119287135	0.119287135	0.119287135	0.119287135	1
14773	0.369229165	0.355751103	0.177234993	0.256388159	0.440594325	0.064074362	2.900149591	126
14776	0.102041738	0.026975195	0.092504566	0.102041738	0.111578909	0.082967394	0.121116081	2
14778	0.292987795	0.163223501	0.185210268	0.289569325	0.302255079	0.132973465	0.588907078	6
14779	0.355005577	0.233841307	0.176938315	0.299955936	0.478023198	0.160812369	0.659298065	4
14780	0.537283557	0.574321125	0.334230376	0.537283557	0.740336737	0.131177195	0.943389918	2
14781	0.188984322		0.188984322	0.188984322	0.188984322	0.188984322	0.188984322	1
14782	0.159139811		0.159139811	0.159139811	0.159139811	0.159139811	0.159139811	1
14784	0.391234231		0.391234231	0.391234231	0.391234231	0.391234231	0.391234231	1
14786	0.519284661	0.694068487	0.206831119	0.257074532	0.414927419	0.069418166	2.064982851	7
14787	0.22132146		0.22132146	0.22132146	0.22132146	0.22132146	0.22132146	1
14788	0.330875999		0.330875999	0.330875999	0.330875999	0.330875999	0.330875999	1
14789	0.337466263	0.249253934	0.160422713	0.206309822	0.521669128	0.146702961	0.693559066	6
14790	2.757015426		2.757015426	2.757015426	2.757015426	2.757015426	2.757015426	1
14792	0.231455621	0.080306296	0.18509092	0.185302409	0.254743716	0.184879431	0.324185023	3
14793	0.313083745	0.236761383	0.229375955	0.313083745	0.396791535	0.145668165	0.480499324	2
14794	0.421840176	0.265050454	0.297564589	0.323431733	0.44770732	0.226984754	0.813512482	4
